,StartDate,EndDate,Return,MaxDrawdown,BuyholdRet,BuyholdDrawdown,Trades,AvgTrade,ProfitTrades,MaxProfit,MaxLoss,ProfitFactor,SharpeRatio,Ticker,Group
469,2009-12-31,2021-04-30,-1.281223049281685,-1.9614756079001336,3.030138393515327,-0.9606394217742944,2851,-0.0004493942649181638,0.47281655559452823,0.1485320628072915,-0.31445296227670394,0.9789249549019445,-1.7496243355491716,TMUS,sp500
470,2009-12-31,2021-04-30,-1.710196690441022,-2.1617381869619567,1.648169111927519,-0.4232022370711508,2851,-0.0005998585375100042,0.4749210803226938,0.0643993279595849,-0.1451767657102047,0.9147195676386289,-3.154855211951886,TROW,sp500
471,2009-12-31,2021-04-30,0.37000214260190745,-0.802586318298849,3.584978600774688,-0.7111015484881053,2851,0.00012977977642999208,0.4875482286916871,0.1421809080443694,-0.11445957325957556,1.0899005106135624,0.537505162453034,TTWO,sp500
472,2009-12-31,2021-04-30,-2.137601867305585,-3.426083365453891,1.188512218479874,-1.474421804888319,2851,-0.0007497726647862453,0.4654507190459488,0.17151058168839262,-0.18998201172391244,0.9541880878316097,-2.5422007191548985,TPR,sp500
473,2009-12-31,2021-04-30,-1.5365460623486689,-1.9018203691968942,1.8194880950866925,-0.4755529696253934,2851,-0.000538949864029698,0.45387583304103823,0.1664931501844729,-0.1268540421131734,0.9794889844124187,-2.8773867314204824,TGT,sp500
474,2009-12-31,2021-04-30,-2.4867378140706555,-3.039551603270121,2.1103362359697497,-0.5989333820501637,2851,-0.0008722335370293425,0.44650999649245876,0.08135513023710615,-0.20077135813998584,0.934376272528642,-4.406850412186854,TEL,sp500
475,2009-12-31,2021-04-30,-1.8274766564421967,-2.0442133759556382,2.8894726195274902,-0.6125713166681814,2851,-0.0006409949689379855,0.4563311118905647,0.058084243708232466,-0.10090490051083337,0.9462567775727078,-3.8790080384831973,TDY,sp500
476,2009-12-31,2021-04-30,-2.457060394264344,-2.70492693519529,2.4066212231471544,-0.5236538199101535,2851,-0.0008618240597209205,0.4152928796913364,0.06439289625227179,-0.09339522866548979,0.9724835781995262,-5.90981924279122,TFX,sp500
477,2009-12-31,2021-04-30,-0.6934104273631319,-1.7390308646328452,3.235876979416223,-0.5323577943259291,2851,-0.00024321656519225951,0.48158540862855137,0.1116694893191087,-0.11879861404122716,1.015809646955594,-0.9396579785606565,TER,sp500
478,2010-06-29,2021-04-30,3.3036874414354758,-1.3657283814689427,6.734740093273916,-0.8571814869372227,2728,0.001211029120760805,0.5256598240469208,0.2555995414284227,-0.14982768508999791,1.095404241597464,2.9022578626702504,TSLA,sp500
479,2009-12-31,2021-04-30,-2.7966537421845787,-3.0041707907738684,2.349829212382704,-0.3705149933670314,2851,-0.0009809378260906975,0.464398456681866,0.07984413974826969,-0.09671689551882785,0.850501004938065,-5.215322615619366,TXN,sp500
480,2009-12-31,2021-04-30,-2.0757589122617754,-2.6497114677878364,1.9754979438822577,-1.0640155895323635,2851,-0.0007280809934274905,0.4479130129779025,0.12583690965084496,-0.1066365255032068,1.0129257240720528,-2.954916606552904,TXT,sp500
481,2009-12-31,2021-04-30,-1.5201858266840478,-2.0171212105487917,2.6285181994774405,-0.3697536736985525,2851,-0.0005332114439438961,0.4521220624342336,0.06562412373828931,-0.09616639652050063,0.9938984391834909,-3.3180093309479375,TMO,sp500
482,2009-12-31,2021-04-30,-1.8776885561594236,-2.268561184658982,2.4128671924344207,-0.5092349117640727,2851,-0.0006586069997051644,0.4472115047351806,0.12642188444631774,-0.11045006937667232,0.9671511024996142,-3.593704593980717,TJX,sp500
483,2009-12-31,2021-04-30,-1.4554771208745252,-1.8626115281776965,3.1427004381042556,-0.6159194020974583,2851,-0.0005105145986932743,0.46474921080322695,0.1309364552442895,-0.15241049328395417,0.965617355793975,-2.605315166785467,TSCO,sp500
484,2009-12-31,2021-04-30,-2.1630732841770097,-2.547609260982049,2.5012932842708597,-0.6226811471513232,2851,-0.0007587068692307996,0.454928095405121,0.1270179373427419,-0.17729384950745522,0.941011837988015,-3.7546165118064114,TT,sp500
485,2009-12-31,2021-04-30,-1.8402578824949127,-2.639689644957571,3.161784615328,-0.9043828021997173,2851,-0.0006454780366520213,0.44756225885654155,0.10265088832478991,-0.20047700699274693,0.9998360569562572,-2.7094379268425284,TDG,sp500
486,2009-12-31,2021-04-30,-2.5096302125867056,-2.7298210035956307,1.42140133326087,-0.5646208882425202,2851,-0.0008802631401566838,0.4282707821816906,0.08906757136845041,-0.09025429767826738,0.923940399047453,-5.769194612277904,TRV,sp500
487,2009-12-31,2021-04-30,-1.8315471998592237,-2.660528379906443,2.5386712470376467,-0.8361218990351975,2851,-0.0006424227288176863,0.45387583304103823,0.19593393642025037,-0.14124738612676363,0.9980008894053354,-2.671931912099852,TRMB,sp500
488,2009-12-31,2021-04-30,-2.6491966203440946,-3.129447135676071,1.3655292152213583,-0.7112486187740317,2851,-0.0009292166328811276,0.44896527534198527,0.10194436325189324,-0.15928067123446935,0.930902033771008,-4.342454748326649,TFC,sp500
489,2013-11-07,2021-04-30,-0.45267728329091717,-1.2638841906019516,1.337154225045632,-1.2881643731035521,1881,-0.000240657779527335,0.5066454013822435,0.2677763008287152,-0.23360008599826276,0.9309942281447556,-0.4767267176663275,TWTR,sp500
